neutral	Honestly. Sony getting feisty with Apple is like watching a Chihuahua yapping at a Rottweiler http://t.co/i32QKp2zTq		
negative	Not Available		
neutral	"You can watch Apple's own stream of today's event, or you can read me making fun of it. YOU MUST CHOOSE http://t.co/4NiTirFq3Z"		
positive	The Apple event starts 10 minutes after I get out of Chemistry. I may be sprinting back to my dorm to catch it in time.		
positive	"@GabeAul Live stream of Apple event requires &lt;long list of Apple stuff&gt;, or a PC with Microsoft Edge on Windows 10. http://t.co/XDATnjSpAA"		
positive	It's time! Come hang out with @nmiuga folks in the common area of the 4th floor of Grady to watch Apple's big announcements at 1PM!		
positive	Apple fans: today's the day to watch! #AppleEvent starts at 1pm EST. Watch it live at http://t.co/ReKWeYInd1 http://t.co/ElxJN8FkeU		
positive	Not Available		
neutral	Apple's Keynote set to start @ 12pm central time. Stream it here: http://t.co/UAaCqyE9LK		
positive	Love sales and Apple watches? Join @AppNeta on 9/16 from 6-8PM EST @DistrictHall for the 1st Fall Sales Invitational http://t.co/T5VrG6hSWz		
positive	"9 September has arrived, which means Apple's new iPhone is now just hours away from becoming an official thing. http://t.co/t6BgVRns0Z"		
positive	We will be LIVE shortly with Apple's September 9th iPhone -- and more -- launch. Starts at 9am PST. http://t.co/0RQJA8F6OU via @CNET		
positive	Not Available		
positive	Looks like Apple exec @cue just confirmed we'll be seeing some big screen news today https://t.co/Fmb6Ufxaax #AppleEvent		
neutral	This may be more of an Apple revival meeting than a press conference. This is the employee registration line. http://t.co/TsL6CmiWox		
negative	"I feel like I'll lose whatever ""cool person"" creds I may have had by saying this, but I honestly don't care about the Apple event today."		
positive	"May be sick, but I'm still tuning into the Apple event thing at 10, because I want to support my babu."		
positive	"This chick bid on the 1st showcase (bunch of Apple products). Rookie mistake. 2d showcase was a trip, a TV and a car. Her face was hilarious"		
positive	Not Available		
negative	Not Available		
neutral	Not Available		
positive	@TheLegendBlue At the same time as the Apple event? Nope! Test weapons have to wait until tomorrow! ;-) #destinythegame #apple #appleevent		
neutral	#apple A look at the evolution of Apple's iPhone: Apple will unveil the new iPhone on Wednesday. The next iPho... http://t.co/TEDe4E4fuA		
positive	"If you can't watch Apple's video stream, follow the news in @wsjd's live blog: http://t.co/sQ7PVmld9F Did somebody say ""rose gold iPhones""?"		
positive	Not Available		
neutral	"Hours to go for Apple event, here's the word on the streets: Were just 2 hours away from Apples September 9 ev... http://t.co/kwLZBbaLCH"		
neutral	"99% no one is dropping an album at today's Apple event. Free trial period ends Sept 30. If anything, it'll be after to encourage renewals."		
neutral	"If you have missed one of the many many many many FYI posts about this, the Apple event is HERE ---&gt; http://t.co/eKZfNlLVIy"		
positive	"Rumor has it Apple is likely to unveil 3 new iPhones at their 9 Sep media event; iPhone 6s, iPhone 6s Plus,iPhone 6c http://t.co/QF8d6P1Y7R"		
positive	Just 30 minutes to go for the Apple event live: http://t.co/QnvxEYM6l8		
neutral	"Retweeted not Jony Ive (@JonyIveParody):  If you want to know what @Samsung will do tomorrow, tune in to Apple... http://t.co/qP3QP9ReN5"		
neutral	Not Available		
neutral	@jeffkibuule I think the keyboard on the Surface Pro may be a weak point. Will be interesting to see what Apple does for hardware input		
positive	Don't want to watch a scope of the #Apple Event livestream? Go directly to Apple site. http://t.co/ZCqcFKlw44		
positive	15 minutes until all of the Android fanboys goes squealing for the Apple's September 9th Event! ;)		
neutral	Wait.  So did Apple just give folks another reason to upgrade to Windows 10?   http://t.co/0WJFtIo16M		
positive	"t-minus 10 minutes! c'mon Apple, gimme something good to obsess about and sell my body for"		
negative	"Come on Win10 users, just to screw with Apple's statistics let's stream their live event from the Edge browser :) http://t.co/e7SphsrFHr"		
neutral	"a) Watch the Apple event, despite having little interest in what may be announced  OR  b) Keep working, catch highlights later  Leaning A :/"		
positive	Check out our live coverage of the Apple event here. http://t.co/m7GTh00fgA		
positive	Apple announcement event just starting... http://t.co/0nL7gTzYmb #apple		
positive	#AppleEvent is about to start! Watch Apple's live stream here: http://t.co/pItt3mUI4B		
neutral	Not Available		
negative	Oddly the Apple event will stream to a Edge browser but not to Chrome http://t.co/Uahli9KfIW		
negative	Not Available		
positive	Apple's Tim Cook has just taken to the stage promising some mega announcements - even skipping the regular updates: http://t.co/Ck2ZfTwXrI		
neutral	Not Available		
positive	Apple's @tim_cook gives an update on the projects launched in June. #AppleWatch has gate 97% satisfaction. #AppleLive http://t.co/PR2NzVygol		
positive	"From the #AppleEvent - New watch faces &amp; 3rd-party complications + Facebook messenger, GoPro, and Airstrip coming to Apple watch"		
positive	"I don't think they'd drop the album at the Apple event, however it may explain them performing at the Apple Music event in September-A"		
neutral	"So the Apple event stream doesn't allow it to be streamed in Chrome or Firefox, but does allow the Edge browser o.O http://t.co/yJddpI7qsE"		
positive	Not Available		
positive	Nero: Apple event is about to start. Apparently they are about to get serious about gaming. Again. http://t.co/lro0FWTISB		
negative	I'd call it plugins but Apple calls it complications https://t.co/dMNUgyf7G0		
positive	"Apple's event is streaming in stereo.  May seem minor but as a audiophile, I just love and appreciate this."		
positive	Really excited about Apple Watches collab with #Hermes - so beautiful! The new models with a new OS update - everything is available Sept 16		
negative	This is even more depressing than the Apple event. https://t.co/K7FxFYrT2z		
neutral	Trying to follow the #AppleEvent without an Apple product. Here's a live blog. http://t.co/vCYtI5N6jX		
neutral	Not Available		
positive	This looks like the best live blog of Apple event today http://t.co/bjePxegdYe		
neutral	#Tech Apple announces major update to the Apple Watch for September 16th http://t.co/HxjB93UKpg http://t.co/45hl0h59hZ		
neutral	Apple's new model of watchOS 2 is going to be available on September 16 in 24 countries except India http://t.co/fvBHA7YYrg		
positive	Not Available		
positive	10 Best Apps for the Apple Watch (That May Make You Crave One) #AppleWatch http://t.co/8u629ZxTTj		
positive	@brianshall Depends on wearable tech being viable. I think so and the Apple Watch is already profitable so I think we'll see 2nd gen.		
positive	Apple Watch now works with August`s designer smart lock http://t.co/bx8IAPlUdG #charlesmilander http://t.co/M2MBAyqDzP		
neutral	Not Available		
neutral	Been using the @Pebble watch for a few days now and going to compare it to the Apple Watch tomorrow on OMN. http://t.co/niTtPVnNTT		
positive	Not Available		
positive	Apple Watch the new smart door Key.  http://t.co/jwVGi2cOpz via @macworld		
positive	"Advert for Apple Watch features a birth scene, with the caption ""delivery times may vary"" #winner"		
neutral	Apple Watch will Arrive at Best Buy on August 7: This greater availability of the Apple Watch may pla... http://t.co/VZsmFDBtNL #AppleTV		
neutral	Not Available		
positive	Apple Watch is selling like hot popcorn at Yaya Centre. The half bald gringo with a long nose and sun-burned skin... http://t.co/nNTTcTXebH		
negative	"With the news that Apple Watch sales may not be as healthy as Cupertino claims, we look at how the numbers stack up http://t.co/MdcHcIdGsf"		
neutral	@StocardApp tried on Apple Watch at AH: impossible to hold watch before scan at desk. Turn it upside down may help!		
neutral	Not Available		
neutral	@BestBuy - where can I find the list of which Best Buy stores will be selling the Apple Watch on Friday?		
positive	The Apple Watch may just change the way we travel. How do you think smart watches will aid our trips? http://t.co/OfpQHFW6PE		
neutral	@BestBuy - What time does the Apple Watch go on sale this Friday?		
positive	@teroterotero it's too early. Though to be clear. Apple Watch is already the market leader. And best performing Apple product in 1st quarter		
positive	"Wow, this may be the killer app for Apple Watch. https://t.co/iN2nGMqiiL"		
neutral	"Microsoft brings Outlook to Apple Watch: Microsoft made a bigger push in the wearables market on Thursday, but... http://t.co/UobTk8Yrrb"		
neutral	"Sigh, my Apple Watch just informed me ""TIME TO STAND"" literally right after I sat down after walking to get a cup of coffee."		
neutral	"Apple Watch may be a game changer when it comes to fitness activities, but not everyone has jumped on that... http://t.co/lWm6jI9kar"		
positive	The MiniSuit SPORTY armband lets you carry your iPhone 6 and your keys while working out: Apple Watch may be a... http://t.co/HHk2xcmhOb		
neutral	Not Available		
neutral	Not Available		
positive	"Apple Watch now at Best Buy: Apple unveiled the company's first major consumer device in years on Monday, Marc... http://t.co/T6eqrZtzCj"		
positive	"July 27 Reuters - The Apple Watch will be available at stores of Best Buy Co Inc, the largest U"		
positive	"Monster trucks, Apple Watch email, and other awesome apps of the week - http://t.co/ffwntxbhdc #news #tech #football http://t.co/QUJJ3FoJCe"		
neutral	"Since I can't jailbreak the Apple Watch, the theming platform may have to been an app to download icon packs, and then the user 1/2"		
neutral	Why buy an Apple Watch when you can get an edgier budget #Smartwatch by @xiaomi? Rumor: will release in November! http://t.co/NKNz6MWNf7		
positive	Getting your hands on an Apple Watch may soon be easier. We'll tell you where you might be able to to find it next on #GMR8		
positive	"Get Ready for Apple Watch Now you can start creating experiences for Apple Watch November 18, 2014  http://t.co/qLNEcFgpQc Cool Tech!!!"		
positive	Not Available		
positive	"With Apple Watch, wearable tech may start living up to the hype http://t.co/madLiqDvMc  #wearable #wearabletech"		
positive	"Everyone is invited this Wednesday.  To be in the drawing for the Apple Watch, bring your backpack for the... http://t.co/W40a3MC5up"		
positive	"Leaked iPhone 6s parts show stronger, thicker case (bid adieu to Bendgate), may be using the same aluminum alloy as Apple Watch."		
neutral	"Mobile News AppYea Prepping New Mobile App for Apple Watch - On Tuesday morning, MMW was briefed by the crew at Ap... http://t.co/SA5Cl5CGvg"		
neutral	"UBS: Interest in Apple Watch 'Tepid' - It sounds like Apple Watch is hot, but interest in the smartwatch may actua... http://t.co/vtGLpkHLld"		
positive	Not Available		
neutral	"Apple Watch sales sluggish but will catch on, says analyst: Is the Apple Watch a flop so far? Hmm, that may or may not be the case. B..."		
positive	". #bostonfest! We're walking around now and if we see you wearing our tshirts, one of our team may give you an Apple Watch!"		
negative	Not Available		
neutral	"You'll be able to buy the Apple Watch from select Harvey Norman, Domayne, JB Hi-Fi and Myer stores from tomorrow   http://t.co/tcevd3nww8"		
neutral	Not Available		
neutral	Samsung teases round smartwatch with heavy Apple Watch influence:  Samsung's Unpacked event on Thursday brough... http://t.co/cQYQ4lUHKD		
positive	What a world of difference a leather band makes on Apple Watch. h/t @casuallynorm for pointing me in the direction of 3rd party lugs		
neutral	Checking texts in class just got a lot easier. Follow these steps to take home our Apple Watch @ Kick-off tomorrow! http://t.co/Mw7EWV5Isv		
neutral	Not Available		
neutral	Don't miss your shot to win an Apple Watch from @toddshowusa tomorrow morning ... Get the secret code here: http://t.co/qUozBY8CjJ		
neutral	"Square Cash adds convenient money transfer to Apple Watch:  Cash, the iPhone app that lets you easily send mon... http://t.co/RxTeNXo2G1"		
positive	"Release: Parallels Access 3.0 with Apple Watch Support Capabilities: On August 5, Parallels an... http://t.co/7fOEtdQ58W #Virtualization"		
positive	iPhone 7 release date: Reports point to September 7 or 9: Apple CEO Tim Cook wears the Apple Watch and shows t... http://t.co/JRrzpBuTOG		
positive	"First day since April 24th that I haven't worn my Apple Watch, and quite by accident. The day of glancing at an empty wrist begins."		
positive	Not Available		
positive	Apple Watch is coming April 24. Watch the new ad while you wait. http://t.co/EdYp0FOhhF		
positive	10 Apple Watch apps you should check out: Ten more Apple Watch apps your wrist may thank you for http://t.co/Y56xFjqQod		
positive	"@ChrisAtRocket #xAdHitYourMark No worries Chris, glad you loved the lime. Don't forget the Apple Watch winners are announced on Monday!"		
negative	Hooks looks like we may not have Sapphire Crystal on the Apple Watch		
neutral	This may have changed my mind about buying an Apple Watch.  http://t.co/7uCLCt0ydK		
neutral	There's gonna be that one kid on Monday that walks in with the Apple Watch.		
neutral	"So, I may have just ordered myself an Apple Watch.  Hope I like it"		
neutral	"Starting tomorrow, you'll be able to reserve and buy an Apple Watch in stores http://t.co/Yzk3WxhIa8"		
neutral	Nice evening for a little walk. Apple Watch is telling me to stand up so better listen to it. #gettingfat #sunday		
negative	"I really expected an Apple Watch to be a bit smarter than just telling me to stand up after I just sat down, only because it's 4:50pm."		
positive	Skinner would love the Apple Watch will revolutionize education forever stories tomorrow.		
positive	Apple has major changes in store for the Apple Watch http://t.co/oVFNjYqfAr via @YahooFinance. Waiting on 2nd gen...		
positive	Not Available		
neutral	Just think the chip inside Apple Watch is equivalent to several mainframes from the 70s era! https://t.co/XgzKzgFhnU		
neutral	Not Available		
negative	An interesting toy. Looks like the the Swatch CEO isn't a fan of the Apple Watch (via guardiantech) http://t.co/iur8nx6dBP		
positive	"Best Buy beats Q2 views, expands Apple Watch sales - Best Buy stock jumped Tuesday after the consumer electronics ... http://t.co/28JivCl1H8"		
positive	Not Available		
positive	Hope to hear more about Apple Watch than iPhone. @TechCrunch: Apple Invites Press To iPhone Event On September 9th http://t.co/YAb8fqNxR6		
positive	"Aug 27 (Reuters) - Apple Inc, which launched the Apple Watch in June, is within striking distance of leader Fitbit Inc in the wearable"		
positive	Not Available		
positive	@jimcramer  supporting AAPL in NYC 5th ave store wife n her friend each bought an Apple Watch plus the place is packed. Business is booming		
neutral	Not Available		
neutral	Apple Watch with expected price of Rs. 25000 coming to India in this October http://t.co/nLOtkvNLIP		
neutral	"In April-June 2015 Q, Apple Watch is No 2 in the wearables market. Who is the current No 1 in wearables ?"		
positive	@USANAinc I'm hoping to win the Apple Watch. I know you draw tomorrow. Please pick my name. #USANAUnited		
positive	Not Available		
positive	Not Available		
negative	Not Available		
neutral	"TV Guide added Apple Watch may be one of my worser ideas, but let's be honest, I'd do it again."		
neutral	Apple iPad Pro might be announced on September 9 event along with smart bands for Apple Watch.		
positive	"I didn't think this was possible, but my Apple Watch has 13% battery left right now &amp; I last took it off the charger Tuesday around 8AM"		
neutral	Is it true? Is it true? Apple Watch's here? (Para namang may balak ako bumili hahahaha)		
neutral	My Apple Watch just told me to stand up.... but I haven't even sat down yet...		
positive	"@OnwardState @SCSpikes No problem! We had a blast. See you tomorrow at the big competition! Starts at Noon, competing for an Apple Watch!"		
positive	Winner of the Apple Watch will be chosen @ 5pm at Pompton Day tomorrow! Get your chance to win for only $2!		
positive	1st day of spring gardening - Apple Watch was super handy - nose based navigation ftw		
positive	Still love how the Apple Watch mimics the 1st Generation iPhone Design http://t.co/HwDcgbF5We		
neutral	"The Apple Watch may become so addictive it keeps people from looking at what's truly important in life, like their iPhones."		
neutral	so remember when I said I was going to get the Apple Watch on Friday		
neutral	"@stuartdredge Code Buster for Apple Watch, the 1st game out of our Creative Coding Centre. http://t.co/9qxtOfa4hX   https://t.co/Ku40ZZJbPl"		
negative	Apple Watch is a FLOP as aales of the gadget have ... http://t.co/eURFhg06GC		
neutral	That sense of accomplishment when you've sat in front of your computer for 2 hours straight Apple Watch says you've met your exercise goal.		
positive	Busy first day at #Soccerex. Coming tomorrow? Don't miss the chance to win an Apple Watch at our stand! (298) #WiFi http://t.co/9nvq59NXo5		
positive	What Apple Watch has reminded me hope it's coming sooner than March (looking at you Valentine's Day).		
neutral	Top 5 features we want from the next version of Android Wear: The Apple Watch may have taken the world by stor... http://t.co/QhoGTkBUQC		
neutral	"@_MaackDaddy_ LOL I was talkn abt swansea bro, smh the 4th postion is either u guys or Arsenal that one na STANDARD!"		
neutral	@EmaGiulianelli Sorry if you are sick of hearing this... but in January transfer window do you think Arsenal might try again for Benzema?		
neutral	Merson has predicted us to finish 8th this season and Arsenal 3rd..... Sky Sports home of the biased mofos! http://t.co/syhVKLK4P0		
positive	@RachelRileyRR Not heard that song since uni. Tottenham supprting friend singing about Arsenal when we went to watch them play Shef Wed.		
neutral	"@piersmorgan @LionelRichie finished 4th, just like Arsenal."		
neutral	"@Bentalebed Choose one:   A. Spurs finish 4th, but Arsenal win the Treble.   B. Spurs finish 4th, above Arsenal, but means no new stadium?"		
neutral	@sarm0161 I know what you mean. People are always shocked when I say my favourite game was Arsenal at Villa Park in 88 in 2nd LC replay		
neutral	Don't know the Arsenal's history and don't understand anything about football. Impressive... https://t.co/1pw8UKN4NI		
negative	@PaulMerse Are you on drugs? You're deluded if you think Arsenal will finish 3rd. I expected your Spurs prediction. #Speaktofrank #Deluded		
negative	Not Available		
positive	Man Utd 0 arsenal 2. Sylvain Wiltord scored as Arsenal win 2-0 at Old Trafford in the FA Cup 5th Round. http://t.co/7ojCu5OzVt		
neutral	Arsenal midfielder Theo Walcott is linked to a move to Camp Nou the upcoming  http://t.co/JLgM2ZZHEV		
positive	"Arsenal may have made a slow start to the Premier League season, but Arsene Wenger's men are clearly looking to pick up the pace."		
negative	@joshmccarthy_ @WelBeast lol Moyes went from 1st to 7th and LvG went from 7th back to CL and they're the same level? Only Arsenal fans		
neutral	"@JohnJig @HuwWilliams13 @Johnny_G86 No I vehemently disagree, if Wenger was as past it as you say, Arsenal would not have finished 4th as"		
positive	#AnDy_x9 Revised Expectations for Arsenal After 1st Month of Season: At the outset of the 2015/16 sea... http://t.co/hmUkBJn1YG #AnDy_x9		
positive	. En f we fail 1st we wl chase 4 top 4 finish at the  end like Arsenal nachukia walai walai #quote		
positive	Last day of being 30 today. Although some Arsenal fans would have had me at 31 the day after my 30th birthday...		
positive	Own goal is in unreal Form. Scoring goals for fun. Just hope he comes back injury free. England and Arsenal's 12th man.		
positive	Caught Offside: Arsenal forward delighted with brace for England in 6-0 drubbing of San Marino http://t.co/t09aSdPGIc #arsenal		
positive	"Padres have ""3rd team cam."" Naturally, there's a dude in an Arsenal kit. I don't think you can even have a block party w/o an Arsenal shirt."		
neutral	Not Available		
positive	"He may have been Arsenal, but you can't help but love Thierry Henry at times..... http://t.co/sD3GhvVrPe"		
positive	@ridroberts haha it was closer to the six yard line.ha...remember beating Arsenal 3-0 nevin 2 thought wed win the league that season		
neutral	@GaryNewman08 @GoonRambler @fkhanage Would you be upset if Arsenal finish 2nd?		
negative	@JCuzzy1 @Fydsy @FootyML @JimFish286 @Wolf_TicketsLFC our true par is probably 5th behind Arsenal. It might not be nice but it's the reality		
positive	"@Just_nne2605 did the team score goals? Did they beat City, Arsenal, Liverpool and Draw Chelsea ? How about that for sneaking into 4th"		
positive	"@MrCliftonville @ghosty1879 He kept them up for the 1st year in the EPL,with wins over ManU, Arsenal &amp; Spurs. which is &gt; winning promotion."		
negative	Not Available		
neutral	"I guess having 3 main teams is the best way to go about it, going with Arsenal,PSG, and a 3rd one I can't  think of atm"		
neutral	"lol he's better than any United centreback, would be 4th choice at Arsenal https://t.co/S5uTdqxI79"		
negative	"@Giroudesque Gabriel doesn't even make Arsenal's 1st team, enough said."		
neutral	"@goonersteve12 . So long as Arsenal finish 4th, CL is confirmed, Mr Wenger will remain as manager. Realistically, we can not win the PL."		
positive	"@JHickin it doesn't matter where they play, what matters is they play for Wales, better than England, may I add! (P.s, Ramsey is Arsenal)"		
positive	Excellent performance tonight from @MCWFC looking to see you against Arsenal next Sunday		
neutral	@gilchrist450 @BlueStu1872 How much was he signed for? Did it make a dent in Mr King's warchest or is he going back to Arsenal in January?		
positive	Take Welbeck being unable for the Euros with a pinch of salt. Pretty sure we'll see him in an Arsenal shirt come May.		
negative	"Arsene Wenger admits Arsenal must be ""more realistic"" about their Premier League title chances after losing 2-1 at Swansea City on Sunday."		
negative	Not Available		
neutral	"So it's all on Giroud and Theo for Arsenal, then... https://t.co/XvO2Kw8BmH"		
neutral	I thought Arsenal were the ones who were supposed to have this  https://t.co/ETwSjRZlOb		
neutral	On a monday morning you still carry Schneiderlin matter put for head. These Arsenal fans ehn		
positive	Thoughts turning to sat &amp; whilst there's obvious concerns if we get at them early as we did at arsenal with a high tempo we can win #LFC		
positive	Arsenal will have no trouble finishing 4th and above. We've done it with Chamakh-Bendtner upfront.		
neutral	"@johnada75157425 @ratedpunk79 c'mon guys, surely Chupa Chups! My Arsenal mate took the piss every Saturday for that one!! #swfc"		
negative	"First it turns out Meek Mill is an Arsenal fan, now this. I'm finding a new club. This is a Barcelona account now. https://t.co/DYpw4xYH7w"		
neutral	@Huuurrley i agree with Chelsea City and Arsenal but Man Utd?no way mate they will be more closer to 5th rather than top 3		
neutral	"Everton FC transfer rumours: Blues to make January move for Arsenal man, Moyes' Premier League.. http://t.co/gCefMWVFz4"		
neutral	Arsenal could buy PSG's Lavezzi in the January transfer window after admitting that he is likely to leave #Arsenal		
neutral	Arsenal midfielder content with draw http://t.co/tiMUzIGvvg		
neutral	Not Available		
positive	"Wow! International defender to make Arsenal transfer in January, is this what Arsenal needs? http://t.co/QNkzgx9Rbh #AFC"		
positive	Jon Moss ref for Saturday. That's every 50 50 going in Arsenal's favour then		
negative	"Imagine: Arsenal are on the verge of winning the league with their 17yr old, 24 goal, Syrian hot-shot, flying.  And he's deported in March."		
negative	I love Ozil but how on earth is he the 1st choice corner-kick taker for both Germany and Arsenal? What the hell does he do in training??		
neutral	"@Stillberto awesome, our only out and out striker lacking in confidence and out of form. I'm sure the Arsenal fans will back him Sat......"		
neutral	Not Available		
neutral	@Khaleel yessir. Leaving the 2nd. A try get a ticket for the Arsenal match on the 4th		
neutral	Does anyone know how silver/red Arsenal members can sell their tickets? Can't make Saturday's game. #Arsenal @ArsenalMoh8 @GeoffArsenal		
neutral	Not Available		
negative	"Arsenal defender, Mathieu Debuchy has been linked with a January move away from the club. #AFC #Arsenal"		
neutral	Arsenal and Liverpool eye January move for the 'next Cesc Fabregas' - Daily Star http://t.co/fMgdW72NUH		
neutral	Not Available		
neutral	Arsenal's Per Mertesacker: 'I don't see myself coaching because the ... http://t.co/iFz20HXe7n		
neutral	Gunners want Real Madrid midfielder? Tuesday's Arsenal gossip round-up http://t.co/X45YJ2N09u http://t.co/8CxXnXNE4i		
negative	Unlucky Wales. Any news on the fitness of Stoke's scrum-halfs ahead of their game against Arsenal on Saturday? https://t.co/wvVuOLpFPM		
neutral	Not Available		
positive	I have a spare ticket at Arsenal on Saturday if anyone fancies it?! #Arsenal #Stoke #AFC http://t.co/J73c4yDtSo		
positive	Not Available		
neutral	"Be fair, Cde. It's like the way my Arsenal will viciously fight any team that tries to come 4th. It's our spot.  https://t.co/tQj8eW0Ikf"		
positive	"Revealed: Arsenal's most injured XI, four players still in the squad http://t.co/swr9yitD4O via @MetroUK"		
positive	Arsenal fans need to cheer Giroud on Saturday at the Emirate. This is his true home. #arsenal #COYG		
neutral	Not Available		
neutral	Not Available		
positive	Where will Arsenal finish this season? 4th. 36% of voters agree with me. http://t.co/Pk2jct4Alr		
neutral	"Finding out @D6MERIT is an Arsenal fan has broken my heart a little bit. Still, going to be great to have him back Saturday."		
positive	"@Ramzwi @LeutrimRexhaj If you're struggling come January and Benzema don't happen, I'd go for him, he'll give 110% for Arsenal, and score!"		
positive	Not Available		
neutral	Hopefully Shaqiri is too knackered from tonight to give Arsenal many problems on Saturday		
positive	Not Available		
neutral	#NobarAISMAROS | Arsenal vs Stoke city | Sabtu 12 september | Open 22:00 wita | At Homebase (warkop dg te'ne) | Dc: All about Arsenal.		
neutral	British press spin the truth to claim Arsenal and Man City have made moves to sign Isco this January http://t.co/CVruBLkxzr		
positive	"Our exciting card game, Arsenal, is coming to Kickstarter next week! Order on September 15 and get it in November! https://t.co/j9RXt0QtFH"		
neutral	"Juventus are ready to let Simone Zaza go in January, with Arsenal interested in the 24-year-old striker. Fichajes - in Spanish"		
neutral	Daily Cannon: Coquelin: Arsenal label means you're obliged to give more http://t.co/tO69c5XMXR #arsenal		
positive	Not Available		
neutral	"A good few Arsenal fans still pulling for Giroud. Guess it's 3rd/4th in the league, Round of 16 in CL and maybe an FA Cup again."		
neutral	"Transfer news 09/09/2015: Arsenal want star in January, Man Utd keen to sign Varane http://t.co/gXq5t01hEs"		
positive	"I have a feeling Arsenal WILL beat Stoke on Saturday, especially as I'm lucky enough to be going, so excited ...."		
neutral	The date is May 26th 1989    What players in today's Arsenal team would get in the first eleven for tonight's match at Anfield?		
negative	Not Available		
neutral	"Arsenal-Stoke Statistical Preview - Stoke have proven Arsenal's bogey side in recent years, but the team under Mar... http://t.co/dTufXGqotd"		
positive	Watch the first clip from Bronnt's new soundtrack to Arsenal. Playing live #BSFF @PhoenixLeic on Sunday https://t.co/adkRsEiRaU #SilentFilm		
positive	Anyone of you fancy joining me at Arsenal v Stoke on Sat?  I have 1 spare ticket (sat next to me) - 3pm kick off		
negative	5 reasons why Arsenal would be WASTING time and MONEY on Simone Zaza: Arsenal have been linked with a January ... http://t.co/vjI0f4g11o		
neutral	What time is Arsenal vs Stoke on Saturday and what TV channel is it on? - http://t.co/dlJhcrN1HH #afc		
neutral	"@deodavid not sure, looks like it...yes, may Marvel! &amp; Paul Bettany &amp; Team Arrow's Arsenal lol. May additional fee pa ata for the guests :))"		
neutral	"Shaqiri on game at Arsenal:  ""It will be a difficult game for us at Arsenal on Saturday, but it is one that we... http://t.co/yhHRzct6cA"		
neutral	"Still looking for their first win, Arsenal face Portsmouth twice in a week, this evening at Highbury with the return fixture next Wednesday"		
negative	Hit me midway through the day that today isn't just 30th aniv of me being an Arsenal fan: also exactly 6mths since we beat Utd &amp; my dad died		
neutral	#timesofindia .neymarjr may make Barca return against Malaga: Coach http://t.co/wowKAmUExs via TOISportsNews http://t.co/YdgpPvhn2S		
neutral	Not Available		
negative	@NariahCFC against barca pre season stand out player 1st half.. I dunno what's going on with us atm frustrating to see us lose		
neutral	Vermaelen starting for Barca 2nd time in a row. Didnt think he'd play that much for them.		
positive	Neymar playing his last game for Barca before he signs for us on Tuesday I see #PigsMightFly		
neutral	@mediocentroEN that he's a 4th choice CB at Barca and has started two games?		
neutral	"@noelle_cruz Think they put him number 3/4 These Sky Sports Pundits are pro Barca,  spent ages talking about Messi's win on Thurs."		
neutral	We now just need less than 4.5 goals in the Barca match and Real match to land the 32/1 7-fold. I may cover our bet before the last match		
positive	Let's go Barca 1 goal before the 1st half ends.		
neutral	I hope that Barca does a lot more better in the 2nd half then in the 1st half.		
positive	"@fcbarcelona surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga"		
neutral	I honestly think what we're seeing with Fabregas is really him and why Barca were quick to part ways. Last August-November was a one-off		
neutral	"I can't believe the last time Barca scored against Malaga was in January 2014, that's odd. My money on Malaga to win tonight #bbceurofooty"		
positive	Soccer Saturday! Watching Barca with my nerd right now and then going to see the Armada tonight!		
neutral	Not Available		
positive	Vermaelen the hero for Barca: Thomas Vermaelen was the unlikely hero as Barcelona laboured to a 1-0 home win over Malaga on Saturday ...		
positive	@ChampionsLeague @realmadriden @FCBarcelona @LigaBBVA Barca may have more points but Real Madrid play the better football		
positive	#Barca Did Florentino Perez make the schedule in La Liga? Barca's 1st 4 away games all against top 8 teams; RM plays Sevilla &amp; 3 creampuffs.		
positive	@jodynotjodie Same. Knackered. I'm going into town tomorrow to watch it. Probably go Barca on the locks. Where you watching it?!		
neutral	"Pedro sat bench for Barca &amp; KDB wins POTY in Germany but yet Pedro is the ""better"" player."		
neutral	Barca on the other hand could have problems. Must avoid injuries and stay in touch til Jan and probably add 2 more on top of Arda an Vidal		
positive	"@BenUFO hey ben really enjoyed your set in barca last night, what was the 2nd last track you played? sounded like caribou?"		
positive	"had great time in Barca, also made some profit which is always nice. Back to the online grind for the sunday today #vamoooos #lfg"		
positive	"Return of Sunday morning watching the lad play footy. All week I picture them playing like Barca, the reality is very different. #YouthFooty"		
neutral	Not Available		
positive	@ASR_Nick This is the Roma I wanna see vs Barca in Rome on the 16th. The match will be epic.		
neutral	@OldTraffordReds I look at his past record 2 n it's awful nearly got barca relegated nearly finished 5th wif bayern b4 he got sacked		
positive	@THT1878 @Blueboybaz @Andy_H_EFC what chance Nolito ?? Or is he off to Barca in Jan ?		
positive	Done my balls in Barca but still treated myself to a five euro 1st class upgrade on the fast train to Madrid. #BudgetBaller		
positive	(Assuming Barca are the best team in the world) Who is the 2nd best in your opinion?		
positive	@Mattyy_Official It solves part of the problem but the jigsaw still has some big gaps that need addressing by 6pm tomorrow! Enjoy Barca!		
positive	"For football fans, it's transfer deadline day. For us, barca fans, its just another Monday :v"		
neutral	@RafaelH117 @DianaKristinne  do you guys think if Barca reaches January as leaders they can win the League and whether team can achieve that		
